,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
207,2022-05-27,816.1711561342336,684.9728519965745,927.541366262998,816.1711561342336,816.1711561342336,-16.944190502540263,-16.944190502540263,-16.944190502540263,-16.944190502540263,-16.944190502540263,-16.944190502540263,0.0,0.0,0.0,799.2269656316934
208,2022-05-31,810.1619980567516,675.0819982199419,930.0764508455455,810.1619980567516,810.1619980567516,-7.519975793924575,-7.519975793924575,-7.519975793924575,-7.519975793924575,-7.519975793924575,-7.519975793924575,0.0,0.0,0.0,802.642022262827
209,2022-06-01,808.659708537381,674.126965187972,923.8667075483115,808.659708537381,808.659708537381,-7.317853996944928,-7.317853996944928,-7.317853996944928,-7.317853996944928,-7.317853996944928,-7.317853996944928,0.0,0.0,0.0,801.3418545404361
210,2022-06-02,807.1574190180106,679.9543057974338,928.8400683967203,807.1574190180106,807.1574190180106,-13.66896489991222,-13.66896489991222,-13.66896489991222,-13.66896489991222,-13.66896489991222,-13.66896489991222,0.0,0.0,0.0,793.4884541180984
211,2022-06-03,805.6551294986401,659.4071096848487,899.0372692486192,805.6551294986401,805.6551294986401,-16.94419050261913,-16.94419050261913,-16.94419050261913,-16.94419050261913,-16.94419050261913,-16.94419050261913,0.0,0.0,0.0,788.710938996021
212,2022-06-06,801.1482609405286,677.5443732122068,924.2086325677215,801.1482609405286,801.1482609405286,0.4507663413154777,0.4507663413154777,0.4507663413154777,0.4507663413154777,0.4507663413154777,0.4507663413154777,0.0,0.0,0.0,801.5990272818441
213,2022-06-07,799.6459714211583,669.221611161298,910.3383859339859,799.6459714211583,799.6459714211583,-7.519975793914489,-7.519975793914489,-7.519975793914489,-7.519975793914489,-7.519975793914489,-7.519975793914489,0.0,0.0,0.0,792.1259956272438
214,2022-06-08,798.1436819017878,667.075674667658,919.9915137094065,798.1436819017878,798.1436819017878,-7.3178539969763525,-7.3178539969763525,-7.3178539969763525,-7.3178539969763525,-7.3178539969763525,-7.3178539969763525,0.0,0.0,0.0,790.8258279048114
215,2022-06-09,796.6413923824173,663.6304197677655,907.229408227198,796.6413923824173,796.6413923824173,-13.668964899931153,-13.668964899931153,-13.668964899931153,-13.668964899931153,-13.668964899931153,-13.668964899931153,0.0,0.0,0.0,782.9724274824862
216,2022-06-10,795.1391028630467,650.7819228154665,896.1051432500342,795.1391028630467,795.1391028630467,-16.944190502601963,-16.944190502601963,-16.944190502601963,-16.944190502601963,-16.944190502601963,-16.944190502601963,0.0,0.0,0.0,778.1949123604447
217,2022-06-13,790.6322343049353,659.1792243782253,914.3370863956824,790.6322343049353,790.6322343049353,0.45076634129232224,0.45076634129232224,0.45076634129232224,0.45076634129232224,0.45076634129232224,0.45076634129232224,0.0,0.0,0.0,791.0830006462277
218,2022-06-14,789.1299447855648,658.5177124721581,913.0243272088943,789.1299447855648,789.1299447855648,-7.5199757939246386,-7.5199757939246386,-7.5199757939246386,-7.5199757939246386,-7.5199757939246386,-7.5199757939246386,0.0,0.0,0.0,781.6099689916401
219,2022-06-15,787.6276552661943,654.3792549489397,904.3483147424814,787.6276552661943,787.6276552661943,-7.317853996962321,-7.317853996962321,-7.317853996962321,-7.317853996962321,-7.317853996962321,-7.317853996962321,0.0,0.0,0.0,780.309801269232
220,2022-06-16,786.1253657468238,654.8635404247657,898.2136760125082,786.1253657468238,786.1253657468238,-13.668964899924513,-13.668964899924513,-13.668964899924513,-13.668964899924513,-13.668964899924513,-13.668964899924513,0.0,0.0,0.0,772.4564008468993
221,2022-06-17,784.6230762274533,641.9836472545276,886.753400921651,784.6230762274533,784.6230762274533,-16.94419050258417,-16.94419050258417,-16.94419050258417,-16.94419050258417,-16.94419050258417,-16.94419050258417,0.0,0.0,0.0,767.6788857248691
222,2022-06-21,778.6139181499715,646.3020812692255,897.1687724213531,778.6139181499715,778.6139181499715,-7.519975793914554,-7.519975793914554,-7.519975793914554,-7.519975793914554,-7.519975793914554,-7.519975793914554,0.0,0.0,0.0,771.0939423560569
223,2022-06-22,777.1116286306009,660.4816624443546,890.1110244165659,777.1116286306009,777.1116286306009,-7.317853996928891,-7.317853996928891,-7.317853996928891,-7.317853996928891,-7.317853996928891,-7.317853996928891,0.0,0.0,0.0,769.793774633672
224,2022-06-23,775.6093391112305,637.496931013388,880.172633012942,775.6093391112305,775.6093391112305,-13.668964899943447,-13.668964899943447,-13.668964899943447,-13.668964899943447,-13.668964899943447,-13.668964899943447,0.0,0.0,0.0,761.940374211287
225,2022-06-24,774.1070495918599,642.5296812261247,874.2450920589384,774.1070495918599,774.1070495918599,-16.944190502566688,-16.944190502566688,-16.944190502566688,-16.944190502566688,-16.944190502566688,-16.944190502566688,0.0,0.0,0.0,757.1628590892932
226,2022-06-27,769.6001810337485,652.2492258756073,898.2727306980248,769.6001810337485,769.6001810337485,0.4507663412460069,0.4507663412460069,0.4507663412460069,0.4507663412460069,0.4507663412460069,0.4507663412460069,0.0,0.0,0.0,770.0509473749945
227,2022-06-28,768.097891514378,648.1895430171762,892.3034899136853,768.097891514378,768.097891514378,-7.519975793932633,-7.519975793932633,-7.519975793932633,-7.519975793932633,-7.519975793932633,-7.519975793932633,0.0,0.0,0.0,760.5779157204454
228,2022-06-29,766.5956019950075,630.5720408177748,886.2261373245343,766.5956019950075,766.5956019950075,-7.317853996960315,-7.317853996960315,-7.317853996960315,-7.317853996960315,-7.317853996960315,-7.317853996960315,0.0,0.0,0.0,759.2777479980472
229,2022-06-30,765.0933124756372,625.1287997519245,867.6091649321029,765.0933124756372,765.0933124756372,-13.66896489989971,-13.66896489989971,-13.66896489989971,-13.66896489989971,-13.66896489989971,-13.66896489989971,0.0,0.0,0.0,751.4243475757374
230,2022-07-01,763.5910229562667,624.049209034738,869.4742963174854,763.5910229562667,763.5910229562667,-16.94419050254921,-16.94419050254921,-16.94419050254921,-16.94419050254921,-16.94419050254921,-16.94419050254921,0.0,0.0,0.0,746.6468324537175
231,2022-07-05,757.5818648787846,625.0370274609543,870.5388473294284,757.5818648787846,757.5818648787846,-7.519975793894383,-7.519975793894383,-7.519975793894383,-7.519975793894383,-7.519975793894383,-7.519975793894383,0.0,0.0,0.0,750.0618890848903
232,2022-07-06,756.0795753594142,624.8261329291821,865.3293619001877,756.0795753594142,756.0795753594142,-7.317853996946284,-7.317853996946284,-7.317853996946284,-7.317853996946284,-7.317853996946284,-7.317853996946284,0.0,0.0,0.0,748.7617213624679
233,2022-07-07,754.5772858400437,627.0281332008785,861.4958479204945,754.5772858400437,754.5772858400437,-13.668964899918643,-13.668964899918643,-13.668964899918643,-13.668964899918643,-13.668964899918643,-13.668964899918643,0.0,0.0,0.0,740.9083209401251
234,2022-07-08,753.0749963206733,615.8988129257582,866.7383913288431,753.0749963206733,753.0749963206733,-16.944190502531733,-16.944190502531733,-16.944190502531733,-16.944190502531733,-16.944190502531733,-16.944190502531733,0.0,0.0,0.0,736.1308058181417
235,2022-07-11,748.5681277625617,623.5972328225411,871.2333421798809,748.5681277625617,748.5681277625617,0.4507663413201199,0.4507663413201199,0.4507663413201199,0.4507663413201199,0.4507663413201199,0.4507663413201199,0.0,0.0,0.0,749.0188941038818
236,2022-07-12,747.0658382431914,614.1036937667263,853.0460990794255,747.0658382431914,747.0658382431914,-7.519975793912462,-7.519975793912462,-7.519975793912462,-7.519975793912462,-7.519975793912462,-7.519975793912462,0.0,0.0,0.0,739.545862449279
237,2022-07-13,745.563548723821,602.5041250751954,856.5086992652615,745.563548723821,745.563548723821,-7.3178539969549785,-7.3178539969549785,-7.3178539969549785,-7.3178539969549785,-7.3178539969549785,-7.3178539969549785,0.0,0.0,0.0,738.245694726866
238,2022-07-14,744.0612592044504,609.7173573790959,848.8099551375344,744.0612592044504,744.0612592044504,-13.668964899912005,-13.668964899912005,-13.668964899912005,-13.668964899912005,-13.668964899912005,-13.668964899912005,0.0,0.0,0.0,730.3922943045384
239,2022-07-15,742.5589696850799,596.4354910120237,853.5915207962619,742.5589696850799,742.5589696850799,-16.944190502513937,-16.944190502513937,-16.944190502513937,-16.944190502513937,-16.944190502513937,-16.944190502513937,0.0,0.0,0.0,725.6147791825659
240,2022-07-18,738.0521011269684,612.2432063204941,867.0706306500591,738.0521011269684,738.0521011269684,0.4507663412969642,0.4507663412969642,0.4507663412969642,0.4507663412969642,0.4507663412969642,0.4507663412969642,0.0,0.0,0.0,738.5028674682653
241,2022-07-19,736.5498116075979,604.5478740942177,853.3190808478031,736.5498116075979,736.5498116075979,-7.51997579392261,-7.51997579392261,-7.51997579392261,-7.51997579392261,-7.51997579392261,-7.51997579392261,0.0,0.0,0.0,729.0298358136753
242,2022-07-20,735.0475220882275,606.9975577625744,849.711961875449,735.0475220882275,735.0475220882275,-7.317853996963671,-7.317853996963671,-7.317853996963671,-7.317853996963671,-7.317853996963671,-7.317853996963671,0.0,0.0,0.0,727.7296680912639
243,2022-07-21,733.545232568857,602.9384000796007,842.7591187025139,733.545232568857,733.545232568857,-13.668964899930938,-13.668964899930938,-13.668964899930938,-13.668964899930938,-13.668964899930938,-13.668964899930938,0.0,0.0,0.0,719.8762676689261
244,2022-07-22,732.0429430494864,594.108242685902,836.1404091971133,732.0429430494864,732.0429430494864,-16.944190502593433,-16.944190502593433,-16.944190502593433,-16.944190502593433,-16.944190502593433,-16.944190502593433,0.0,0.0,0.0,715.098752546893
245,2022-07-25,727.5360744913752,603.899437121927,853.3550996803824,727.5360744913752,727.5360744913752,0.45076634127380444,0.45076634127380444,0.45076634127380444,0.45076634127380444,0.45076634127380444,0.45076634127380444,0.0,0.0,0.0,727.986840832649
246,2022-07-26,726.0337849720046,593.6542305846802,853.8129169624062,726.0337849720046,726.0337849720046,-7.51997579394069,-7.51997579394069,-7.51997579394069,-7.51997579394069,-7.51997579394069,-7.51997579394069,0.0,0.0,0.0,718.5138091780639
247,2022-07-27,724.5314954526341,595.3137999845321,832.1976978361683,724.5314954526341,724.5314954526341,-7.317853996952973,-7.317853996952973,-7.317853996952973,-7.317853996952973,-7.317853996952973,-7.317853996952973,0.0,0.0,0.0,717.2136414556811
248,2022-07-28,723.0292059332636,583.3098090936787,826.6921086409802,723.0292059332636,723.0292059332636,-13.668964899949868,-13.668964899949868,-13.668964899949868,-13.668964899949868,-13.668964899949868,-13.668964899949868,0.0,0.0,0.0,709.3602410333137
249,2022-07-29,721.5269164138931,581.2080100992541,823.7467782037093,721.5269164138931,721.5269164138931,-16.94419050257564,-16.94419050257564,-16.94419050257564,-16.94419050257564,-16.94419050257564,-16.94419050257564,0.0,0.0,0.0,704.5827259113174
250,2022-08-01,717.0200478557817,597.6121276994218,838.4911414974665,717.0200478557817,717.0200478557817,0.4507663412786708,0.4507663412786708,0.4507663412786708,0.4507663412786708,0.4507663412786708,0.4507663412786708,0.0,0.0,0.0,717.4708141970605
251,2022-08-02,715.5177583364112,590.2949158275326,817.1713416344953,715.5177583364112,715.5177583364112,-7.51997579390244,-7.51997579390244,-7.51997579390244,-7.51997579390244,-7.51997579390244,-7.51997579390244,0.0,0.0,0.0,707.9977825425088
252,2022-08-03,714.0154688170406,583.1855534275034,827.3362647697638,714.0154688170406,714.0154688170406,-7.3178539969389425,-7.3178539969389425,-7.3178539969389425,-7.3178539969389425,-7.3178539969389425,-7.3178539969389425,0.0,0.0,0.0,706.6976148201016
253,2022-08-04,712.5131792976701,570.1114043497661,821.0617067501379,712.5131792976701,712.5131792976701,-13.668964899943228,-13.668964899943228,-13.668964899943228,-13.668964899943228,-13.668964899943228,-13.668964899943228,0.0,0.0,0.0,698.8442143977269
254,2022-08-05,711.0108897782998,572.4130524041715,820.19795000775,711.0108897782998,711.0108897782998,-16.94419050255816,-16.94419050255816,-16.94419050255816,-16.94419050255816,-16.94419050255816,-16.94419050255816,0.0,0.0,0.0,694.0666992757416
255,2022-08-06,709.5086002589294,608.3313798074521,856.1576676941207,709.4611966491224,709.5470966355958,22.500109449828,22.500109449828,22.500109449828,22.500109449828,22.500109449828,22.500109449828,0.0,0.0,0.0,732.0087097087574
256,2022-08-07,708.0063107395589,609.7939689040858,858.2479161391709,707.826500011445,708.1419898333016,22.500109402271196,22.500109402271196,22.500109402271196,22.500109402271196,22.500109402271196,22.500109402271196,0.0,0.0,0.0,730.5064201418301
257,2022-08-08,706.5040212201883,582.198043983723,818.6882189111824,706.1924314755004,706.7866177132979,0.450766341227487,0.450766341227487,0.450766341227487,0.450766341227487,0.450766341227487,0.450766341227487,0.0,0.0,0.0,706.9547875614157
258,2022-08-09,705.0017317008178,575.3374272964082,816.1132783722386,704.55292196739,705.47523567127,-7.519975793920518,-7.519975793920518,-7.519975793920518,-7.519975793920518,-7.519975793920518,-7.519975793920518,0.0,0.0,0.0,697.4817559068973
259,2022-08-10,703.4994421814474,577.1523560595707,821.8506721990855,702.9410713319422,704.1710758141209,-7.317853996970361,-7.317853996970361,-7.317853996970361,-7.317853996970361,-7.317853996970361,-7.317853996970361,0.0,0.0,0.0,696.181588184477
260,2022-08-11,701.997152662077,562.4004155430323,809.3471066429087,701.2960310074932,702.8043349728341,-13.668964899962162,-13.668964899962162,-13.668964899962162,-13.668964899962162,-13.668964899962162,-13.668964899962162,0.0,0.0,0.0,688.3281877621149
261,2022-08-12,700.4948631427064,564.167842899356,802.5516383382852,699.5981888086783,701.473197834474,-16.944190502637024,-16.944190502637024,-16.944190502637024,-16.944190502637024,-16.944190502637024,-16.944190502637024,0.0,0.0,0.0,683.5506726400694
262,2022-08-13,698.9925736233359,602.6660957289371,836.2522813467647,697.9096873636006,700.1240303731369,22.500109449845883,22.500109449845883,22.500109449845883,22.500109449845883,22.500109449845883,22.500109449845883,0.0,0.0,0.0,721.4926830731819
263,2022-08-14,697.4902841039655,602.6823169994219,847.4486783381958,696.1137585449737,698.8360948197696,22.50010940224142,22.50010940224142,22.50010940224142,22.50010940224142,22.50010940224142,22.50010940224142,0.0,0.0,0.0,719.9903935062068
264,2022-08-15,695.987994584595,576.9910133058147,817.6402341586572,694.3722022339695,697.6277717798604,0.45076634123235576,0.45076634123235576,0.45076634123235576,0.45076634123235576,0.45076634123235576,0.45076634123235576,0.0,0.0,0.0,696.4387609258273
265,2022-08-16,694.4857050652244,557.9070242741903,801.9547899969161,692.5617096508491,696.3075316776519,-7.519975793910435,-7.519975793910435,-7.519975793910435,-7.519975793910435,-7.519975793910435,-7.519975793910435,0.0,0.0,0.0,686.9657292713139
266,2022-08-17,692.9834155458539,567.1625702730931,816.6986280698151,690.716272506475,695.1862981800122,-7.317853996956332,-7.317853996956332,-7.317853996956332,-7.317853996956332,-7.317853996956332,-7.317853996956332,0.0,0.0,0.0,685.6655615488975
267,2022-08-18,691.4811260264835,550.5431252048141,795.1784044203285,688.9339913191742,693.9626992595519,-13.668964899918429,-13.668964899918429,-13.668964899918429,-13.668964899918429,-13.668964899918429,-13.668964899918429,0.0,0.0,0.0,677.812161126565
268,2022-08-19,689.9788365071131,553.749220945522,803.9788607337875,687.1934371381554,692.734006437628,-16.94419050261986,-16.94419050261986,-16.94419050261986,-16.94419050261986,-16.94419050261986,-16.94419050261986,0.0,0.0,0.0,673.0346460044932
269,2022-08-20,688.4765469877425,577.4922799056952,819.4598910845804,685.3824207220105,691.5954523361087,22.500109449875982,22.500109449875982,22.500109449875982,22.500109449875982,22.500109449875982,22.500109449875982,0.0,0.0,0.0,710.9766564376184
270,2022-08-21,686.974257468372,593.7851727727149,831.4873309984736,683.5067357191347,690.3409840246454,22.5001094022563,22.5001094022563,22.5001094022563,22.5001094022563,22.5001094022563,22.5001094022563,0.0,0.0,0.0,709.4743668706283
271,2022-08-22,685.4719679490015,555.3932598750911,808.6811583109576,681.6321894181881,688.9765761330203,0.45076634132962834,0.45076634132962834,0.45076634132962834,0.45076634132962834,0.45076634132962834,0.45076634132962834,0.0,0.0,0.0,685.9227342903312
272,2022-08-23,683.9696784296311,556.9647212753283,795.5860683517138,679.7141838884659,688.0005571449292,-7.519975793920582,-7.519975793920582,-7.519975793920582,-7.519975793920582,-7.519975793920582,-7.519975793920582,0.0,0.0,0.0,676.4497026357105
273,2022-08-24,682.4673889102608,556.3119943095446,793.2107705604335,677.8939984414651,686.7792406652931,-7.317853996965027,-7.317853996965027,-7.317853996965027,-7.317853996965027,-7.317853996965027,-7.317853996965027,0.0,0.0,0.0,675.1495349132957
274,2022-08-25,680.9650993908901,550.0649428173502,783.3534758936466,676.036853573055,685.5130829105154,-13.668964899924573,-13.668964899924573,-13.668964899924573,-13.668964899924573,-13.668964899924573,-13.668964899924573,0.0,0.0,0.0,667.2961344909655
275,2022-08-26,679.4628098715197,536.3274780567301,782.7655992649039,674.1146823201027,684.4057690905844,-16.944190502602062,-16.944190502602062,-16.944190502602062,-16.944190502602062,-16.944190502602062,-16.944190502602062,0.0,0.0,0.0,662.5186193689176
276,2022-08-27,677.9605203521492,573.7913538440998,825.458655729738,672.237132471039,683.2471825506442,22.500109449881645,22.500109449881645,22.500109449881645,22.500109449881645,22.500109449881645,22.500109449881645,0.0,0.0,0.0,700.4606298020308
277,2022-08-28,676.4582308327788,573.7751734083699,830.1401012082686,670.3605499772616,682.1449478480321,22.500109402226524,22.500109402226524,22.500109402226524,22.500109402226524,22.500109402226524,22.500109402226524,0.0,0.0,0.0,698.9583402350053
278,2022-08-29,674.9559413134082,554.504476698328,800.8457336039942,668.4729937277092,680.9769380099632,0.4507663413064685,0.4507663413064685,0.4507663413064685,0.4507663413064685,0.4507663413064685,0.4507663413064685,0.0,0.0,0.0,675.4067076547146
279,2022-08-30,673.4536517940378,542.566592575105,782.3942658214434,666.5637404505648,679.7705569992975,-7.519975793910497,-7.519975793910497,-7.519975793910497,-7.519975793910497,-7.519975793910497,-7.519975793910497,0.0,0.0,0.0,665.9336760001273
280,2022-08-31,671.9513622746673,540.0700004675413,783.5935352966561,664.5475844298713,678.7594531684997,-7.317853996950997,-7.317853996950997,-7.317853996950997,-7.317853996950997,-7.317853996950997,-7.317853996950997,0.0,0.0,0.0,664.6335082777163
281,2022-09-01,670.4490727552968,535.6932708419492,773.4797297084353,662.4910974851275,677.7066875105659,-13.668964899930723,-13.668964899930723,-13.668964899930723,-13.668964899930723,-13.668964899930723,-13.668964899930723,0.0,0.0,0.0,656.780107855366
